,video_id,title,channel_id,channel_title,view_count,like_count,comment_count,wikipedia_categories,duration
432,t9VWICGOD90,GHEA INDRAWARI - JIWA YANG BERSEDIH (OFFICIAL MUSIC VIDEO),UCYJo04cZFlwL3XNnJ8aYtTw,HITS Records,78777666,608327,22719,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT5M41S
433,_WCD3Z9UmJ4,Metro Boomin &amp; Future - Superhero (Heroes &amp; Villains) [Official Music Video],UCDjTW0_B3701WSfxYnDIFSg,MetroBoominVEVO,78480532,896426,10978,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M9S
434,x-skFgrV59A,Lonestar - Amazed (Official Music Video),UCusSU18LkGMdGDxu2B9FF3w,LonestarVEVO,78159071,470804,13012,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M59S
435,yIXXu_Rahoo,Alkaline - Fleek (Official Music Video),UChKGMC6dXos_9Bry2e8iSdw,AlkalineVEVO,77348979,364940,8592,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Reggae']",PT2M49S
436,gFp7q-IJqno,Kings Of Leon - Pyro (Official Music Video),UC09rjW-THj6e3WgMKSc5Bvg,kingsofleonVEVO,76791118,272406,7267,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M12S
437,YsMB0i5YTOc,HARDY - wait in the truck (feat. Lainey Wilson) (Official Music Video),UCq74IOsZ_e2IWxSyhpQbf5Q,HARDYVEVO,75608538,454498,17406,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music']",PT5M1S
438,v2LixP7n_hM,Cody Johnson - &#39;Til You Can&#39;t (Official Music Video),UCSiayyh9OxKEOgyZwIdZlfw,Cody Johnson,74990297,354157,8774,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music']",PT3M42S
439,svebHG7qEXc,Abra ft. Chito Miranda - Diwata (Official Music Video),UCONOxsM9jr7-0lqbpgnOOGA,Abra,74526570,299332,17282,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT5M22S
440,b7QlX3yR2xs,Taylor Swift - Bejeweled (Official Music Video),UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,74011014,1957449,52371,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT5M54S
441,QtTR-_Klcq8,The Offspring - Pretty Fly (For A White Guy) (Official Music Video),UCF3EnnuLjeab3r8l1k2rV9g,OffspringVEVO,73790433,605037,10647,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M13S
442,x8Mc8Pbl06g,Luke Combs - The Kind of Love We Make (Official Music Video),UCwLK17rpMFUfktQEcMzSyWg,LukeCombsVEVO,73383957,301368,6999,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music']",PT3M58S
443,Tj0rO7P6TH0,Fat Joe - Another Round  ft. Chris Brown (Official Music Video),UCRGfhmYGDuprNIjtZjrLhNQ,FatJoeVEVO,73042464,423093,10629,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M59S
444,VH3f0ellNv8,Travis Greene - Intentional (Official Music Video),UC6NY4jdzOhC2Z4uaMRnlWMQ,TGreeneVEVO,71478447,446562,11963,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M34S
445,I4Ra4z2Arqg,D-Block Europe - Overseas ft. @CentralCee (Official Music Video),UCzyLniLK2YQ5xCJigB2WetA,D Block Europe TV,71499632,523948,7498,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M47S
446,22lBZpuyZxA,Balti - Allo (Official Music Video),UCV9x1Bo83ByXbqJga1ZxaJg,Thisiz Balti,71420704,435119,15244,['https://en.wikipedia.org/wiki/Music'],PT4M19S
447,1A0MPWseJIE,Chicago - Hard To Say I&#39;m Sorry (Official Music Video),UCWEtnEiVwUy7mwFeshyAWLA,RHINO,69941526,466684,8907,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M40S
448,bHvkNPP8P3o,Virgoun - Saat Kau Telah Mengerti (Official Music Video),UCLZDxzPCTxEXgWI5k8QWlvw,Virgoun,69298184,570069,27823,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT5M33S
449,suAR1PYFNYA,Dua Lipa - Houdini (Official Music Video),UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,69782526,973449,38380,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M9S
450,nQcB-YQLWcw,Amli Anthem (Official Music Video) - RAKA,UCAz2ijzsxwsJcaDHUS2K7zg,RAKA,67191477,665994,12769,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",PT2M2S
451,0mCVpUDCkEk,Shubh - Still Rollin (Official Music Video),UCtGbExCzlwmsyWKpxLnyEww,SHUBH,67131916,806670,27793,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",PT2M52S
452,dNt1QR1ecuM,Rema - Charm (Official Music Video),UCHGF6zfD2gwLuke95X3CKFQ,Rema,65816196,553352,10421,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M22S
453,acYUqMd9k2I,21 Savage &amp; Metro Boomin - Glock In My Lap (Official Music Video),UCOjEHmBKwdS7joWpW0VrXkg,21 Savage,64350283,866574,12056,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M19S
454,P4mskkInY_s,FLOW G - EBEB (Official Music Video),UCB4_jJ-MAwBHBGfc-pLJbow,FLOW G,64224714,334476,8536,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M46S
455,UNj05HL0UPw,Rubi Rose - I Like (Official Music Video),UC3uClarxob3TNalNCqMg5jg,Rubi Rose,62606622,483188,7828,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M31S
456,fHOfr-cHNCI,Ella Mai - DFMU (Official Music Video),UCdVlI3zsHhvKKH4OEQVHyHA,EllaMaiVEVO,60169226,351619,5077,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",PT3M29S
457,bLzUmfLckEw,"Kane Brown, Katelyn Brown - Thank God (Official Music Video)",UCsEj8E122ibbJetQe8BoV7g,KaneBrownVEVO,59833483,393552,10407,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M56S
458,ZsEjZKNzt9E,Morgan Wallen - 7 Summers (Official Music Video),UCiQtJ9wVv8R-x7GKHzgZu8A,MorganWallenVEVO,59208560,183081,4577,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M41S
459,Y19q-7VN2WI,J.I.D - Surround Sound (feat. 21 Savage &amp; Baby Tate) [Official Music Video],UCqTVLEx7lQPmYzc_m6T4sug,JIDVEVO,59113823,1115029,17228,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT4M32S
460,K0HSD_i2DvA,Daft Punk - Around The World (Official Music Video Remastered),UC_kRDKYrUlrbtrSiyu5Tflg,Daft Punk,58588210,659419,15798,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M2S
461,L7spCJxloLY,XG - SHOOTING STAR (Official Music Video),UC12HMtO5MYph9dCZZ7yygng,XG,57580691,990164,45411,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M27S
462,l446hUqQ7GY,ATARASHII GAKKO! - オトナブルー (Official Music Video),UCp0iCvHGMwyfPHpYq7n2sPw,ATARASHII GAKKO! - 新しい学校のリーダーズ,57656376,623247,13428,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M11S
463,37wV6D49iEY,"Zach Williams, Dolly Parton - There Was Jesus (Official Music Video)",UCOIhK9l3S232zaSWmJBWEiQ,zachwilliamsVEVO,56838698,407948,14116,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music']",PT3M47S
464,h8DLofLM7No,Taylor Swift - Lavender Haze (Official Music Video),UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,55934480,1445091,42956,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M31S
465,rNReepITjN0,Lainey Wilson - Heart Like A Truck (Official Music Video),UCZkeQWzPCGeH707eRS6K6Hg,Lainey Wilson,55297309,290471,7883,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M28S
466,ziotSaBtqGk,Melanie Martinez - The Bakery [Official Music Video],UC2YnEq5Fc5_zEO6bo0oNzCQ,melanie martinez,55094014,1614910,137540,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M41S
467,FUS5p6X7fxo,NLE Choppa - Narrow Road feat. Lil Baby [Official Music Video],UCWICXNlSLc7eeNazpzUZcLg,NLE CHOPPA,54562151,804372,25777,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT4M26S
468,83ntBBDC8Xs,Tiara Andini - Usai (Official Music Video),UCl8TJXcR80R9ctpN0aX91bw,TiaraAndiniVEVO,54454610,244617,65236,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M38S
469,HyhLsy6b0XI,Nadin Amizah - Bertaut (Official Music Video),UCrorPql9QrqeSBNFNckfEcw,Nadin Amizah,53814227,684632,26523,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT5M21S
470,weG-sqHHCB8,MAHALINI - BOHONGI HATI (OFFICIAL MUSIC VIDEO),UCYJo04cZFlwL3XNnJ8aYtTw,HITS Records,53500536,218268,29979,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT5M
471,8560CAdA0Ys,Burna Boy - Common Person [Official Music Video],UCEzDdNqNkT-7rSfSGSr1hWg,Burna Boy,52864790,353177,12794,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M44S
472,jrL_LzX5wv4,House of Pain - Jump Around (Official Music Video) [HD],UCylIel2dzLvRXkUYFFqPGFA,HouseofPainVEVO,51322272,336260,5366,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M36S
473,XzOvgu3GPwY,Taylor Swift ft. Ice Spice - Karma (Official Music Video),UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,51153288,1321721,47898,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M26S
474,EXIWlRrkjKE,Tiësto - 10:35 (feat. Tate McRae) (Official Music Video),UCPk3RMMXAfLhMJPFpQhye9g,Tiësto,50856001,310875,4251,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M2S
475,7x5lqqji9ww,"Purple Disco Machine, Kungs - Substitution (Official Music Video) ft. Julian Perretta",UCa9NMkpT8HguHvDiSSDfi9g,pdmVEVO,50067782,277198,4492,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M2S
476,wHr45iW1AC8,Seventeen - Menemukanmu (Official Music Video),UC-_27bO3xlwJrnq5TvRnd6Q,GP Records,49901228,144999,7307,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M19S
477,GGOyFnrZRt0,Jack Harlow - Churchill Downs feat. Drake [Official Music Video],UC6vZl7Qj7JglLDmN_7Or-ZQ,Jack Harlow,49757796,562579,18284,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT5M11S
478,EfWmWlW2PvM,Tiësto - Lay Low (Official Music Video),UCPk3RMMXAfLhMJPFpQhye9g,Tiësto,49095433,346182,3015,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M34S
479,_1UlylSfSTk,GuyonWaton x Denny Caknan - SANES (Official Music Video),UCxb2XwbJ0W5NUecmJIEHNxg,GUYONWATON OFFICIAL,48975296,240324,10386,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",PT5M42S
480,T6YVgEpRU6Q,XG - LEFT RIGHT (Official Music Video),UC12HMtO5MYph9dCZZ7yygng,XG,48597895,672941,19405,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M45S
481,WPpDyIJdasg,Deftones - Change (In The House Of Flies) [Official Music Video],UCQDsiRE--IQe5ycCLeetIxQ,Deftones,48062140,552355,14758,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M56S
482,tu4HfcmMn1E,Alan Walker &amp; Sasha Alex Sloan - Hero (Official Music Video),UCJrOtniJ0-NWz37R30urifQ,Alan Walker,47040443,636310,10929,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music']",PT2M52S
483,1ti2YCFgCoI,Bob Marley &amp; The Wailers - Could You Be Loved (Official Music Video),UCNxaJaK7Ke43sBi19Hjj7mw,BobMarleyVEVO,46351920,439734,3648,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Reggae']",PT4M1S
484,P1nRboaLTzU,Jelly Roll - &quot;NEED A FAVOR&quot; (Official Music Video),UCtyzzW6rIQiGP7gfGTXkhDw,Jelly Roll,44578545,300837,10046,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M13S
485,LRwE4jZmBy0,Aan Story feat. Elsya - TRAUMA (Official Music Video),UC54qHKaZVgD6zOjajzJ2pKg,Kece TV,42159292,323301,14009,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M17S
486,jlfMHjylvGA,Idgitaf - Satu-Satu (Official Music Video),UCZThiAjiYZOiLqffYq0CaMA,Idgitaf,41710984,233640,5331,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M52S
487,FW5o2uBeMWQ,Anne Wilson - My Jesus (Official Music Video),UCZRGRRNaFd2FKLCR8eWTTew,AnneWilsonVEVO,39995828,389244,10823,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M15S
488,8qoL-fhPfO8,Tiara Andini - Menjadi Dia (Official Music Video),UCl8TJXcR80R9ctpN0aX91bw,TiaraAndiniVEVO,39904155,322850,89112,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M28S
489,U1vGosMScjM,Oliver Tree - Cash Machine [Official Music Video],UCHcb3FQivl6xCRcHC2zjdkQ,Oliver Tree,37658889,606826,18213,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music']",PT4M2S
